timestamp,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Asthma,COPD,Lung Cancer,Pneumonia & Bronchitis,Reduced Lung Function in Children,Heart Attacks,Hypertension,Strokes,Arrhythmia,Alzheimer’s & Dementia,Parkinson’s Disease,Cognitive Impairment in Children,Low Birth Weight,Preterm Births,Sudden Infant Death Syndrome (SIDS),Bladder Cancer,Diabetes,Eye & Skin Irritation
26/01/2025 21:00,5,1054.76,0,37.01,48.64,16.45,120.77,139.61,2.41,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
26/01/2025 22:00,5,1014.71,0,33.59,44.7,16.21,119.72,138.77,2.69,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
26/01/2025 23:00,5,1054.76,0,34.62,33.62,16.69,122.85,141.88,3.48,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
27/01/2025 0:00,5,1161.58,0.13,39.07,18.78,17.88,127.42,144.8,4.31,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 1:00,5,1321.79,1.9,45.24,5.36,20.03,133.19,148.84,5,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 2:00,5,1695.63,15.87,47.98,0.22,25.51,145.82,163.01,6.59,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 3:00,5,1949.31,31.29,51.41,0.88,30.04,148.16,168.46,6.97,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 4:00,5,1441.96,15.65,63.75,9.66,59.13,130.95,149.07,6.52,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 5:00,5,1495.36,23.47,68.55,13.59,90.6,139.7,159.45,10.77,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 6:00,5,1441.96,23.02,71.29,20.74,106.81,137.22,159.01,11.78,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 7:00,5,714.3,6.2,39.76,72.96,69.62,78.22,91.53,3.67,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 8:00,4,527.38,3.32,22.28,110.15,46.73,58.75,69.23,2.01,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
27/01/2025 9:00,4,460.62,2.32,15.42,130.18,35.29,56.59,66.27,1.31,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
27/01/2025 10:00,4,453.95,2.1,15.42,130.18,33.86,57.51,66.1,1.08,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
27/01/2025 11:00,4,473.98,1.87,18.51,117.3,35.29,59.32,67.92,1.14,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
27/01/2025 12:00,4,494,0.91,22.96,101.57,34.81,59.81,68.54,1.2,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
27/01/2025 13:00,4,627.52,0.05,31.19,82.97,31.95,65.9,76.44,3.17,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
27/01/2025 14:00,5,827.79,0,38.39,70.1,31.47,75.61,88.22,6.71,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 15:00,5,988.01,0,41.13,67.23,32.42,83.99,97.81,9.37,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 16:00,5,1281.74,0,47.98,61.51,31.47,99.46,115.99,12.67,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 17:00,5,1708.98,0,60.32,50.07,31.47,124.04,144.48,16.21,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 18:00,5,1922.61,0,69.23,41.84,30.04,135.67,157.73,14.82,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 19:00,5,1815.8,0,71.29,40.41,24.56,130.19,150.19,9.37,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 20:00,5,1615.52,0,62.38,47.92,20.98,123.41,141.33,6.46,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 21:00,5,1455.31,0,50.72,57.94,19.79,122.1,139.07,5.89,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 22:00,5,1441.96,0,44.55,60.08,20.98,128.55,145.9,6.71,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
27/01/2025 23:00,5,1522.06,0,44.55,54.36,23.37,141.09,159.07,7.98,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
28/01/2025 0:00,5,1628.88,0,47.98,43.63,26.94,155.34,173.36,10.01,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
28/01/2025 1:00,5,1815.8,0.02,58.26,30.76,28.13,162.87,180.44,10.26,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
28/01/2025 2:00,5,2429.96,6.65,82.94,5.01,30.99,180.61,200.99,9.88,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
28/01/2025 3:00,5,3257.75,38,93.22,1.01,36.72,197.61,221.18,10.77,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
28/01/2025 4:00,5,1081.47,0.75,59.63,70.81,62.94,114.77,128.02,1.57,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
28/01/2025 5:00,5,734.33,0.94,38.04,100.14,53.41,98.46,111.04,0.54,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
28/01/2025 6:00,5,600.81,1.06,27.08,115.87,44.35,86.72,98.3,0.03,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
28/01/2025 7:00,5,534.06,1.9,20.39,130.18,41.48,78.08,87.68,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
28/01/2025 8:00,4,514.03,1.72,18.68,134.47,39.1,73.03,81.67,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
28/01/2025 9:00,4,500.68,1.61,17.48,131.61,35.29,68.98,77.13,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
28/01/2025 10:00,4,500.68,1.19,20.05,121.59,36.24,69.09,77.46,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
28/01/2025 11:00,4,527.38,0.59,23.31,111.58,37.67,74.68,84.44,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
28/01/2025 12:00,5,554.08,0.18,25.7,105.86,36.24,80.6,91.72,0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
28/01/2025 13:00,5,560.76,0,23.99,103,31.95,77.78,89.21,0,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 14:00,4,554.08,0,22.62,103,30.99,68.41,79.03,0.11,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 15:00,4,560.76,0,21.93,103,31.95,63.93,74.61,0.71,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 16:00,4,580.79,0,20.56,103,29.8,67.75,80,1.2,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 17:00,5,647.54,0,21.93,101.57,29.33,76.46,91.35,2.44,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 18:00,5,680.92,0,22.96,100.14,27.89,80.46,96.25,2.72,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 19:00,5,694.27,0,22.96,97.27,22.89,78.21,93.24,2.6,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 20:00,4,680.92,0,20.22,97.27,16.93,72.47,86.2,3.13,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 21:00,4,627.52,0,15.77,98.71,13.83,64.87,77.05,3.36,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 22:00,4,647.54,0,16.11,94.41,14.31,64.6,76.65,4.69,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2025 23:00,4,761.03,0,20.22,85.12,16.45,70.44,83.5,6.71,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2025 0:00,5,907.9,0,26.73,74.39,18.6,79.09,93.51,8.11,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
29/01/2025 1:00,5,1094.82,0,37.36,62.23,21.46,87.84,104.02,9.88,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 2:00,5,1695.63,0.5,71.29,29.68,30.99,113.45,134.44,16.97,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 3:00,5,2136.23,11.96,91.85,14.66,41.48,127.05,151.73,20.52,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 4:00,4,754.36,2.32,40.44,75.1,50.07,63.88,77.3,4.81,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 5:00,4,534.06,2.29,23.65,95.84,41.48,55.21,67.57,2.47,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2025 6:00,4,447.27,2.07,15.77,110.15,33.38,54.12,65.99,1.17,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2025 7:00,4,420.57,2.01,12.85,118.73,30.28,55.66,66.66,0.3,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2025 8:00,4,417.23,1.98,12.17,120.16,28.85,57.55,68.08,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2025 9:00,4,417.23,1.98,12,117.3,27.18,58.14,68.38,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2025 10:00,4,433.92,2.37,14.05,111.58,30.28,60.73,71.19,0.03,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2025 11:00,4,460.62,2.24,17.48,101.57,32.42,63.34,74.62,0.2,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2025 12:00,4,487.33,1.16,22.28,89.41,31.95,65.68,77.55,0.36,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2025 13:00,4,647.54,0.06,30.16,74.39,26.94,73.57,87.12,2.5,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
29/01/2025 14:00,5,841.14,0,37.01,63.66,26.7,84.29,100.21,6.08,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 15:00,5,1001.36,0,41.13,58.65,29.8,92.45,111.11,9.25,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 16:00,5,1041.41,0,39.41,58.65,29.8,93.82,114.43,10.39,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 17:00,5,1041.41,0,36.33,60.08,28.61,92.78,114.64,10.39,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2025 18:00,5,988.01,0,34.96,61.51,26.46,89.05,110.88,8.99,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
29/01/2025 19:00,5,841.14,0,31.53,64.37,23.13,80.09,100.04,5.95,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
29/01/2025 20:00,4,694.27,0,25.7,69.38,20.74,71.37,88.78,4.24,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
29/01/2025 21:00,4,607.49,0,21.08,72.96,19.55,65.45,80.62,3.67,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2025 22:00,4,580.79,0,19.02,71.53,18.84,63.31,77.43,3.7,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2025 23:00,4,594.14,0,19.36,66.52,19.07,63.96,77.84,3.83,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 0:00,4,634.19,0,21.76,60.08,20.27,66.71,80.69,3.8,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 1:00,4,707.63,0,27.08,52.21,23.13,70.57,84.95,4.31,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2025 2:00,5,947.95,0.44,42.16,36.48,30.99,80.49,97.12,7.85,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2025 3:00,5,1161.58,8.49,50.04,32.19,41.96,88.05,107.3,11.02,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2025 4:00,4,814.44,10.95,39.07,50.07,63.9,67.64,84.07,6.59,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2025 5:00,4,720.98,10.51,34.62,65.09,68.66,60.94,77.6,5.64,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
30/01/2025 6:00,4,620.84,7.04,28.45,89.41,62.94,56.29,72.8,4.31,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2025 7:00,3,527.38,4.47,21.59,104.43,55.31,46.85,60.08,2.85,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 8:00,3,480.65,3.32,17.82,113.01,47.21,41.49,52.9,2.03,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
30/01/2025 9:00,3,453.95,2.71,15.59,113.01,40.05,38.3,49.11,1.58,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
30/01/2025 10:00,3,467.3,3.41,18.85,104.43,42.92,40.39,52.06,2.09,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 11:00,3,494,3.58,23.31,87.98,42.92,42.58,55.33,2.79,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 12:00,3,507.35,2.24,27.42,66.52,36.72,39.59,51.6,2.94,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2025 13:00,3,520.71,0.17,28.45,49.35,27.42,37.22,48.38,3.26,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2025 14:00,3,567.44,0,27.76,41.84,24.32,37.25,48.11,4.37,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2025 15:00,3,607.49,0,27.08,38.98,24.56,37.31,48.21,5.26,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2025 16:00,3,600.81,0,23.31,40.05,21.7,34.8,45.38,4.94,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 17:00,3,594.14,0,21.25,40.41,19.55,32.97,43.01,4.88,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 18:00,3,580.79,0,20.91,39.7,18.12,31.31,40.71,4.18,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2025 19:00,3,680.92,0.03,28.1,31.11,15.5,34.07,43.47,3.83,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2025 20:00,3,841.14,0.06,34.62,22.89,14.9,41.3,51.61,4.56,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No
30/01/2025 21:00,3,961.3,0.06,36.33,20.38,17.88,49.15,60.9,6.9,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2025 22:00,4,1134.87,0.2,41.47,14.48,23.6,61.46,75.23,10.89,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2025 23:00,5,1335.14,1.05,45.93,6.08,24.32,75.19,90.72,10.13,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2025 0:00,5,1535.42,5.87,47.3,0.69,22.89,89.47,105.73,7.47,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2025 1:00,5,1815.8,16.99,45.24,0.03,22.41,101.96,117.55,5.57,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2025 2:00,5,2590.18,47.39,45.93,0.24,30.99,133.77,153.89,7.66,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2025 3:00,5,3578.19,94.77,50.04,2.3,41.96,172.77,198.02,9.88,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
31/01/2025 4:00,5,1762.39,46.49,50.72,12.87,78.2,94.93,112.29,7.73,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2025 5:00,4,1268.39,25.48,46.61,31.11,68.66,70.64,88,8.87,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2025 6:00,3,867.84,11.62,35.99,60.8,53.41,49.79,65.32,7.47,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2025 7:00,2,453.95,4.69,16.96,70.1,37.19,22.64,29.83,2.28,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 8:00,2,397.21,3.02,12.34,72.96,27.89,17.01,22.31,1.52,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 9:00,2,390.53,2.46,10.62,70.1,22.65,14.25,18.72,1.36,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 10:00,2,410.56,2.96,12.68,59.37,25.27,13.54,17.87,1.69,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 11:00,2,440.6,3.27,16.28,47.92,28.37,14.24,18.96,2.09,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 12:00,2,460.62,2.24,20.56,37.19,27.66,14.57,19.48,2.31,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 13:00,2,487.33,0.25,23.99,28.97,24.56,16.06,21.62,2.63,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 14:00,2,534.06,0.06,25.36,25.75,25.27,19.02,25.38,3.48,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2025 15:00,2,580.79,0.07,26.39,24.32,27.66,21.88,29.07,4.18,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2025 16:00,2,587.46,0.04,23.99,26.82,24.56,22.77,30.4,4.05,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 17:00,2,600.81,0.02,21.93,29.68,21.22,23.68,31.67,4.12,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 18:00,2,587.46,0.01,21.08,32.19,18.6,23.82,31.8,3.58,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2025 19:00,2,614.17,0.02,22.96,30.76,13.95,24.77,32.64,2.79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2025 20:00,3,640.87,0.01,21.25,31.83,10.25,26.97,34.94,2.53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2025 21:00,3,647.54,0,17.99,35.41,9.3,29.15,37.26,2.66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2025 22:00,3,734.33,0,20.22,32.9,10.73,33.81,42.36,3.61,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2025 23:00,3,894.55,0.01,26.05,25.75,13.95,41.79,51.22,5.51,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
01/02/2025 0:00,4,1094.82,0.14,35.64,16.09,18.84,52.72,63.17,8.61,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2025 1:00,4,1388.55,1.84,47.98,5.1,23.6,66,77.76,10.51,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2025 2:00,5,1976.01,18.1,55.52,1.04,26.7,90.14,105.96,8.87,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2025 3:00,5,2643.59,49.17,58.26,6.35,31.95,114.26,134.76,10.51,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2025 4:00,3,707.63,8.38,28.79,43.27,45.3,30.25,37.82,2.88,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2025 5:00,2,520.71,4.97,20.73,58.65,40.05,21.37,27.77,2.47,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 6:00,2,494,3.8,19.02,68.66,39.58,21.46,28.18,2.22,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 7:00,2,487.33,2.96,20.73,77.25,43.87,23.42,30.35,2.09,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 8:00,3,487.33,1.9,21.59,80.11,42.92,25.37,33.05,1.95,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 9:00,2,467.3,0.81,20.05,74.39,35.76,23.41,30.65,1.76,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 10:00,2,473.98,1.3,20.56,65.09,35.76,21.75,28.47,2.01,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 11:00,2,494,2.65,20.73,57.94,36.72,22.05,28.91,2.31,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 12:00,2,507.35,2.29,22.28,48.64,32.9,21.88,28.57,2.34,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 13:00,2,527.38,0.25,23.65,36.84,26.46,22.85,29.95,2.47,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 14:00,3,560.76,0.01,23.31,32.19,23.37,25.66,33.53,3.1,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 15:00,3,580.79,0.01,21.93,31.47,21.93,27.91,36.46,3.51,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 16:00,3,647.54,0.01,20.73,31.83,16.45,30.47,39.76,4.18,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2025 17:00,3,767.71,0.02,22.62,28.97,14.19,34.69,44.83,5.07,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01/02/2025 18:00,3,814.44,0.05,25.36,25.03,13.83,35.6,45.81,4.69,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
01/02/2025 19:00,3,834.47,0.16,29.47,18.95,12.28,34.63,44.2,3.61,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
01/02/2025 20:00,3,881.2,0.21,31.87,14.84,12.04,36.85,46.34,3.7,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No
01/02/2025 21:00,3,934.6,0.18,31.87,14.13,13.23,40.94,50.86,4.62,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No
01/02/2025 22:00,3,1081.47,0.36,36.33,10.37,16.21,49.53,60.39,6.78,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2025 23:00,4,1281.74,1.29,42.5,4.52,18.36,60.08,71.65,7.85,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2025 0:00,4,1495.36,5.31,45.93,0.64,19.07,70.6,82.17,8.04,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2025 1:00,5,1762.39,14.31,45.93,0.05,19.31,81.09,92.41,7.03,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2025 2:00,5,2456.67,40.23,47.3,0.06,25.75,109.58,124.95,8.23,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
